event_name,referee,winner,num_rounds,title_fight,weight_class,gender,result,result_details,finish_round,finish_time,fight_url,event_date,event_city,event_state,event_country,event_url,f_1_name,f_2_name,f_1_url,f_2_url,f_1_fighter_f_name,f_1_fighter_l_name,f_1_fighter_nickname,f_1_fighter_height_cm,f_1_fighter_weight_lbs,f_1_fighter_reach_cm,f_1_fighter_stance,f_1_fighter_dob,f_1_fighter_w,f_1_fighter_l,f_1_fighter_d,f_1_fighter_nc_dq,f_1_fighter_SlpM,f_1_fighter_Str_Acc,f_1_fighter_SApM,f_1_fighter_Str_Def,f_1_fighter_TD_Avg,f_1_fighter_TD_Acc,f_1_fighter_TD_Def,f_1_fighter_Sub_Avg,f_1_fighter_url,f_2_fighter_f_name,f_2_fighter_l_name,f_2_fighter_nickname,f_2_fighter_height_cm,f_2_fighter_weight_lbs,f_2_fighter_reach_cm,f_2_fighter_stance,f_2_fighter_dob,f_2_fighter_w,f_2_fighter_l,f_2_fighter_d,f_2_fighter_nc_dq,f_2_fighter_SlpM,f_2_fighter_Str_Acc,f_2_fighter_SApM,f_2_fighter_Str_Def,f_2_fighter_TD_Avg,f_2_fighter_TD_Acc,f_2_fighter_TD_Def,f_2_fighter_Sub_Avg,f_2_fighter_url,f_1_ranking,f_2_ranking
UFC 218: Holloway vs. Aldo 2,Dan Miragliotta,Paul Felder,3.0,False,Lightweight,M,KO/TKO,Elbows to Head From Guard,2,4:06,http://ufcstats.com/fight-details/c83487136636e9bf,2017-12-02,Detroit,Michigan,USA,http://ufcstats.com/event-details/9e30f69cc0869301,Paul Felder,Charles Oliveira,http://ufcstats.com/fighter-details/e5010b1b94ca5755,http://ufcstats.com/fighter-details/07225ba28ae309b6,Paul,Felder,The Irish Dragon,180.34,155.0,177.8,Orthodox,1984-04-25,17,6,0,,3.7,0.44,3.44,0.48,0.29,0.28,0.64,0.2,http://ufcstats.com/fighter-details/e5010b1b94ca5755,Charles,Oliveira,Do Bronxs,177.8,155.0,187.96,Orthodox,1989-10-17,37,11,0,1.0,3.23,0.55,3.05,0.48,2.29,0.39,0.54,2.6,http://ufcstats.com/fighter-details/07225ba28ae309b6,,3.0
UFC 218: Holloway vs. Aldo 2,Bobby  Wombacher,Yancy Medeiros,3.0,False,Welterweight,M,KO/TKO,Punches to Head At Distance,3,2:02,http://ufcstats.com/fight-details/54c5284c1b792912,2017-12-02,Detroit,Michigan,USA,http://ufcstats.com/event-details/9e30f69cc0869301,Yancy Medeiros,Alex Oliveira,http://ufcstats.com/fighter-details/813550bc53b15fb0,http://ufcstats.com/fighter-details/57b10fca4f9c9a7a,Yancy,Medeiros,,177.8,155.0,190.5,Orthodox,1987-09-07,15,8,0,1.0,4.36,0.37,5.67,0.47,0.33,0.5,0.73,0.7,http://ufcstats.com/fighter-details/813550bc53b15fb0,Alex,Oliveira,Cowboy,180.34,170.0,193.04,Orthodox,1988-02-21,22,12,1,2.0,2.99,0.51,2.55,0.46,2.35,0.38,0.63,0.6,http://ufcstats.com/fighter-details/57b10fca4f9c9a7a,,
UFC 218: Holloway vs. Aldo 2,Herb Dean,David Teymur,3.0,False,Lightweight,M,Decision - Unanimous,Derek Cleary 27 - 30. Chris Lee 27 - 30. Eric Colon 28 - 29.,3,5:00,http://ufcstats.com/fight-details/676320a61f800f10,2017-12-02,Detroit,Michigan,USA,http://ufcstats.com/event-details/9e30f69cc0869301,David Teymur,Drakkar Klose,http://ufcstats.com/fighter-details/2747c60e42d9d75f,http://ufcstats.com/fighter-details/7cbf7c78d3b34218,David,Teymur,,175.26,155.0,185.42,Southpaw,1989-05-01,8,2,0,,4.69,0.43,3.53,0.55,0.94,0.33,0.77,0.0,http://ufcstats.com/fighter-details/2747c60e42d9d75f,Drakkar,Klose,,175.26,155.0,177.8,Orthodox,1988-03-09,16,3,1,,4.25,0.55,3.65,0.49,1.49,0.26,0.69,0.0,http://ufcstats.com/fighter-details/7cbf7c78d3b34218,,
UFC 218: Holloway vs. Aldo 2,Bobby  Wombacher,Felice Herrig,3.0,False,Women's Strawweight,F,Decision - Split,Sal D'amato 28 - 29. Roy Silbert 29 - 28. Bryan Miner 28 - 29.,3,5:00,http://ufcstats.com/fight-details/1a502852b706f674,2017-12-02,Detroit,Michigan,USA,http://ufcstats.com/event-details/9e30f69cc0869301,Felice Herrig,Cortney Casey,http://ufcstats.com/fighter-details/b6850671a008bf9a,http://ufcstats.com/fighter-details/5f179af5fffeb9f6,Felice,Herrig,Lil Bulldog,162.56,115.0,165.1,Orthodox,1984-09-18,14,10,0,,3.84,0.37,5.19,0.48,1.08,0.28,0.75,0.8,http://ufcstats.com/fighter-details/b6850671a008bf9a,Cortney,Casey,Cast Iron,170.18,125.0,170.18,Orthodox,1987-05-05,10,10,0,,4.29,0.39,4.0,0.55,0.39,0.31,0.39,0.5,http://ufcstats.com/fighter-details/5f179af5fffeb9f6,,
UFC 218: Holloway vs. Aldo 2,Keith Peterson,Amanda Cooper,3.0,False,Women's Strawweight,F,KO/TKO,Punches to Head From Back Control,2,4:34,http://ufcstats.com/fight-details/6c25f8fd66f16d7e,2017-12-02,Detroit,Michigan,USA,http://ufcstats.com/event-details/9e30f69cc0869301,Amanda Cooper,Angela Magana,http://ufcstats.com/fighter-details/d4a31850a7457f1b,http://ufcstats.com/fighter-details/bd878a638e0e3be3,Amanda,Cooper,ABC,160.02,115.0,162.56,Switch,1991-10-22,3,5,0,,3.55,0.44,3.2,0.51,1.53,0.38,0.28,1.8,http://ufcstats.com/fighter-details/d4a31850a7457f1b,Angela,Magana,Your Majesty,154.94,115.0,165.1,Orthodox,1983-08-02,11,9,0,,1.53,0.28,4.92,0.42,0.4,0.25,0.28,0.4,http://ufcstats.com/fighter-details/bd878a638e0e3be3,,
UFC 218: Holloway vs. Aldo 2,Herb Dean,Abdul Razak Alhassan,3.0,False,Welterweight,M,KO/TKO,Punches to Head At Distance,1,4:21,http://ufcstats.com/fight-details/6aea6d3e6944999c,2017-12-02,Detroit,Michigan,USA,http://ufcstats.com/event-details/9e30f69cc0869301,Abdul Razak Alhassan,Sabah Homasi,http://ufcstats.com/fighter-details/eae431e70064e046,http://ufcstats.com/fighter-details/71f048adbfed5b49,Abdul,Razak Alhassan,,177.8,185.0,185.42,Orthodox,1985-08-11,12,7,0,1.0,3.64,0.49,4.01,0.54,0.84,0.33,0.51,0.2,http://ufcstats.com/fighter-details/eae431e70064e046,Sabah,Homasi,,182.88,170.0,182.88,Orthodox,1988-10-19,11,8,0,,4.98,0.48,6.91,0.47,2.8,0.5,0.66,0.0,http://ufcstats.com/fighter-details/71f048adbfed5b49,,
UFC 218: Holloway vs. Aldo 2,Bobby  Wombacher,Dominick Reyes,3.0,False,Light Heavyweight,M,Submission,Rear Naked Choke,1,3:39,http://ufcstats.com/fight-details/a3b7cbdb6d2607f4,2017-12-02,Detroit,Michigan,USA,http://ufcstats.com/event-details/9e30f69cc0869301,Dominick Reyes,Jeremy Kimball,http://ufcstats.com/fighter-details/2e19380f34871c6a,http://ufcstats.com/fighter-details/917a5cb9821df261,Dominick,Reyes,The Devastator,193.04,205.0,195.58,Southpaw,1989-12-26,16,5,0,,4.99,0.53,3.4,0.49,0.25,0.28,0.82,0.2,http://ufcstats.com/fighter-details/2e19380f34871c6a,Jeremy,Kimball,,182.88,205.0,182.88,Switch,1991-01-03,15,8,0,,2.81,0.46,3.84,0.49,1.41,0.2,0.5,0.0,http://ufcstats.com/fighter-details/917a5cb9821df261,11.0,
UFC 218: Holloway vs. Aldo 2,Dan Miragliotta,Justin Willis,3.0,False,Heavyweight,M,KO/TKO,Punch to Head At Distance,1,2:33,http://ufcstats.com/fight-details/40d9b5b47acf260b,2017-12-02,Detroit,Michigan,USA,http://ufcstats.com/event-details/9e30f69cc0869301,Justin Willis,Allen Crowder,http://ufcstats.com/fighter-details/ce1e867808ef5fce,http://ufcstats.com/fighter-details/a9d6e047ce48ab63,Justin,Willis,Big Pretty,185.42,264.0,198.12,Southpaw,1987-07-19,8,2,0,,3.37,0.59,2.57,0.57,0.96,0.66,0.36,0.0,http://ufcstats.com/fighter-details/ce1e867808ef5fce,Allen,Crowder,Pretty Boy,190.5,245.0,193.04,Orthodox,1989-11-08,10,4,0,1.0,2.95,0.51,2.95,0.56,1.85,0.33,1.0,1.2,http://ufcstats.com/fighter-details/a9d6e047ce48ab63,,
The Ultimate Fighter: A New World Champion Finale,John McCarthy,Nicco Montano,5.0,True,Women's Flyweight,F,Decision - Unanimous,Derek Cleary 45 - 50. Jeff Mullen 46 - 49. Junichiro Kamijo 46 - 49.,5,5:00,http://ufcstats.com/fight-details/2f1f16c86a8cc6e2,2017-12-01,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/30e8b4505f5ccf92,Nicco Montano,Roxanne Modafferi,http://ufcstats.com/fighter-details/1de9ad94de18eeaf,http://ufcstats.com/fighter-details/4498b382c65a7faa,Nicco,Montano,,165.1,135.0,165.1,Southpaw,1988-12-16,5,3,0,,5.6,0.41,4.43,0.64,2.25,0.54,0.69,0.4,http://ufcstats.com/fighter-details/1de9ad94de18eeaf,Roxanne,Modafferi,The Happy Warrior,170.18,125.0,175.26,Orthodox,1982-09-24,25,21,0,,3.35,0.3,5.7,0.51,1.35,0.23,0.3,0.1,http://ufcstats.com/fighter-details/4498b382c65a7faa,,
The Ultimate Fighter: A New World Champion Finale,Herb Dean,Sean O'Malley,3.0,False,Bantamweight,M,Decision - Unanimous,Sal D'amato 28 - 29. Dave Hagen 28 - 29. Chris Lee 28 - 29.,3,5:00,http://ufcstats.com/fight-details/c11b2cbe2460db0c,2017-12-01,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/30e8b4505f5ccf92,Sean O'Malley,Terrion Ware,http://ufcstats.com/fighter-details/b50a426a33da0012,http://ufcstats.com/fighter-details/ba5e253af86db1a8,Sean,O'Malley,Suga,180.34,135.0,182.88,Switch,1994-10-24,20,3,0,1.0,5.98,0.6,3.4,0.59,0.23,0.42,0.6,0.2,http://ufcstats.com/fighter-details/b50a426a33da0012,Terrion,Ware,Flash,172.72,135.0,180.34,Orthodox,1986-03-31,17,9,0,,4.02,0.32,6.07,0.5,0.5,0.22,0.44,0.0,http://ufcstats.com/fighter-details/ba5e253af86db1a8,2.0,
The Ultimate Fighter: A New World Champion Finale,John McCarthy,Lauren Murphy,3.0,False,Women's Flyweight,F,Decision - Split,Derek Cleary 28 - 29. Jeff Mullen 29 - 28. Junichiro Kamijo 28 - 29.,3,5:00,http://ufcstats.com/fight-details/dd0c8e9880c6fa24,2017-12-01,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/30e8b4505f5ccf92,Lauren Murphy,Barb Honchak,http://ufcstats.com/fighter-details/729d4bd5a6cd0a97,http://ufcstats.com/fighter-details/472f6f6e6d962f40,Lauren,Murphy,Lucky,165.1,125.0,170.18,Orthodox,1983-07-27,16,7,0,,3.94,0.38,5.19,0.56,1.09,0.24,0.67,0.2,http://ufcstats.com/fighter-details/729d4bd5a6cd0a97,Barb,Honchak,Little Warrior,162.56,125.0,165.1,Orthodox,1979-08-30,10,4,0,,4.04,0.3,4.67,0.66,0.0,0.0,0.0,1.3,http://ufcstats.com/fighter-details/472f6f6e6d962f40,,
The Ultimate Fighter: A New World Champion Finale,Herb Dean,Gerald Meerschaert,3.0,False,Middleweight,M,KO/TKO,Kick to Body At Distance,2,2:18,http://ufcstats.com/fight-details/52db9c816eb99800,2017-12-01,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/30e8b4505f5ccf92,Gerald Meerschaert,Eric Spicely,http://ufcstats.com/fighter-details/6ac9bc2953c47345,http://ufcstats.com/fighter-details/b9664eae2ac75262,Gerald,Meerschaert,GM3,185.42,185.0,195.58,Southpaw,1987-12-18,37,22,0,,2.95,0.45,3.44,0.53,1.7,0.29,0.4,1.5,http://ufcstats.com/fighter-details/6ac9bc2953c47345,Eric,Spicely,Zebrinha,185.42,185.0,185.42,Orthodox,1986-09-29,12,6,0,,3.71,0.45,5.72,0.55,1.31,0.2,0.75,1.0,http://ufcstats.com/fighter-details/b9664eae2ac75262,,
The Ultimate Fighter: A New World Champion Finale,John McCarthy,,3.0,False,Women's Flyweight,F,Decision - Majority,Point Deducted: Holding Fence by Fabian Tony Weeks 27 - 29. Glenn Trowbridge 28 - 28. Jeff Mullen 28 - 28.,3,5:00,http://ufcstats.com/fight-details/c4785ee94698e532,2017-12-01,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/30e8b4505f5ccf92,DeAnna Bennett,Melinda Fabian,http://ufcstats.com/fighter-details/404ecb2700844072,http://ufcstats.com/fighter-details/8c020156779f7888,DeAnna,Bennett,The Argentine Assassin,162.56,125.0,172.72,Orthodox,1984-11-18,8,3,1,,3.13,0.58,3.27,0.58,0.0,0.0,0.0,1.0,http://ufcstats.com/fighter-details/404ecb2700844072,Melinda,Fabian,,167.64,125.0,167.64,Orthodox,1987-06-25,4,4,2,,4.03,0.41,4.0,0.62,0.0,0.0,1.0,0.0,http://ufcstats.com/fighter-details/8c020156779f7888,,
The Ultimate Fighter: A New World Champion Finale,Mark Smith,Brett Johns,3.0,False,Bantamweight,M,Submission,Calf Slicer On Ground,1,0:30,http://ufcstats.com/fight-details/37835a0f9bbb4d4e,2017-12-01,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/30e8b4505f5ccf92,Brett Johns,Joe Soto,http://ufcstats.com/fighter-details/ec52462a1b41f714,http://ufcstats.com/fighter-details/a4e85a58fbce64b2,Brett,Johns,The Pikey,170.18,135.0,180.34,Orthodox,1992-02-21,17,2,0,,2.86,0.49,3.84,0.53,4.92,0.49,0.58,1.0,http://ufcstats.com/fighter-details/ec52462a1b41f714,Joe,Soto,One Bad Mofo,167.64,135.0,165.1,Orthodox,1987-03-22,18,7,0,,3.36,0.41,5.37,0.67,0.85,0.21,0.7,1.9,http://ufcstats.com/fighter-details/a4e85a58fbce64b2,,
The Ultimate Fighter: A New World Champion Finale,Chris Tognoni,Montana De La Rosa,3.0,False,Women's Flyweight,F,Submission,Armbar On Ground,1,2:00,http://ufcstats.com/fight-details/f9830f1c23ac92d0,2017-12-01,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/30e8b4505f5ccf92,Montana De La Rosa,Christina Marks,http://ufcstats.com/fighter-details/80d8aed0ca9b00f3,http://ufcstats.com/fighter-details/c7be22a47a58365a,Montana,De La Rosa,,170.18,125.0,172.72,Orthodox,1995-02-14,13,9,1,,2.9,0.37,3.39,0.45,1.85,0.33,0.68,0.8,http://ufcstats.com/fighter-details/80d8aed0ca9b00f3,Christina,Marks,,170.18,125.0,175.26,Orthodox,1985-11-08,8,9,0,,5.0,0.58,3.0,0.64,7.5,1.0,0.0,0.0,http://ufcstats.com/fighter-details/c7be22a47a58365a,,
The Ultimate Fighter: A New World Champion Finale,Mark Smith,Ryan Janes,3.0,False,Middleweight,M,KO/TKO,Punch to Head At Distance,3,0:58,http://ufcstats.com/fight-details/b40bed83fc062380,2017-12-01,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/30e8b4505f5ccf92,Ryan Janes,Andrew Sanchez,http://ufcstats.com/fighter-details/b59037262c8fe060,http://ufcstats.com/fighter-details/fccf811c1e8b01c7,Ryan,Janes,,190.5,185.0,193.04,Orthodox,1981-08-22,10,3,0,,7.69,0.48,5.53,0.59,0.35,1.0,0.58,0.0,http://ufcstats.com/fighter-details/b59037262c8fe060,Andrew,Sanchez,El Dirte,185.42,185.0,187.96,Orthodox,1988-04-08,13,7,0,,4.3,0.43,5.1,0.5,2.55,0.36,1.0,0.0,http://ufcstats.com/fighter-details/fccf811c1e8b01c7,,
The Ultimate Fighter: A New World Champion Finale,Chris Tognoni,Rachael Ostovich,3.0,False,Women's Flyweight,F,Submission,Armbar From Bottom Guard,1,1:40,http://ufcstats.com/fight-details/8b79a80f775d9f03,2017-12-01,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/30e8b4505f5ccf92,Rachael Ostovich,Karine Gevorgyan,http://ufcstats.com/fighter-details/01784fbc27c68b14,http://ufcstats.com/fighter-details/2db0c114414d4f06,Rachael,Ostovich,,160.02,125.0,157.48,Orthodox,1991-02-25,4,6,0,,2.54,0.43,3.97,0.57,2.03,0.83,0.66,0.8,http://ufcstats.com/fighter-details/01784fbc27c68b14,Karine,Gevorgyan,The Princess,162.56,125.0,160.02,,1989-03-09,3,3,0,,1.2,0.2,1.8,0.76,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/2db0c114414d4f06,,
The Ultimate Fighter: A New World Champion Finale,Mark Smith,Shana Dobson,3.0,False,Women's Flyweight,F,KO/TKO,Punch to Head In Clinch,2,2:53,http://ufcstats.com/fight-details/f0e0effb1b2de6ae,2017-12-01,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/30e8b4505f5ccf92,Shana Dobson,Ariel Beck,http://ufcstats.com/fighter-details/122ac9b816d8b71c,http://ufcstats.com/fighter-details/b96939f2b8d88e82,Shana,Dobson,Danger,167.64,125.0,175.26,Orthodox,1989-03-30,4,5,0,,3.34,0.37,5.2,0.5,0.84,0.5,0.14,0.0,http://ufcstats.com/fighter-details/122ac9b816d8b71c,Ariel,Beck,,167.64,125.0,167.64,Southpaw,1990-09-16,4,5,0,,4.44,0.34,4.31,0.64,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/b96939f2b8d88e82,,
The Ultimate Fighter: A New World Champion Finale,Chris Tognoni,Gillian Robertson,3.0,False,Women's Flyweight,F,Submission,Armbar On Ground,1,2:12,http://ufcstats.com/fight-details/1eccf793b54b84f8,2017-12-01,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/30e8b4505f5ccf92,Gillian Robertson,Emily Whitmire,http://ufcstats.com/fighter-details/38c7f72747f4f712,http://ufcstats.com/fighter-details/b3d21b2610dcfaeb,Gillian,Robertson,The Savage,165.1,115.0,160.02,Orthodox,1995-05-17,17,8,0,,2.71,0.48,2.86,0.56,2.76,0.4,0.38,0.9,http://ufcstats.com/fighter-details/38c7f72747f4f712,Emily,Whitmire,Spitfire,165.1,125.0,160.02,Orthodox,1991-05-24,4,5,0,,2.5,0.31,2.98,0.54,1.9,0.66,0.7,0.5,http://ufcstats.com/fighter-details/b3d21b2610dcfaeb,5.0,
UFC Fight Night: Bisping vs. Gastelum,Marc Goddard,Kelvin Gastelum,5.0,False,Middleweight,M,KO/TKO,Punch to Head At Distance,1,2:30,http://ufcstats.com/fight-details/32ad75f6c8ca7e9f,2017-11-25,Shanghai,Hebei,China,http://ufcstats.com/event-details/e7bc606d269896aa,Kelvin Gastelum,Michael Bisping,http://ufcstats.com/fighter-details/8c0580d4fff106c1,http://ufcstats.com/fighter-details/2b93ebd9f5417ad2,Kelvin,Gastelum,,175.26,185.0,180.34,Southpaw,1991-10-24,21,11,0,1.0,3.65,0.42,3.52,0.57,1.04,0.35,0.6,0.1,http://ufcstats.com/fighter-details/8c0580d4fff106c1,Michael,Bisping,The Count,185.42,185.0,190.5,Orthodox,1979-02-28,30,9,0,,4.33,0.38,2.71,0.65,1.05,0.43,0.63,0.3,http://ufcstats.com/fighter-details/2b93ebd9f5417ad2,,
UFC Fight Night: Bisping vs. Gastelum,Herb Dean,Li Jingliang,3.0,False,Welterweight,M,KO/TKO,Punches to Head At Distance,1,2:57,http://ufcstats.com/fight-details/52bae6f01ea9f926,2017-11-25,Shanghai,Hebei,China,http://ufcstats.com/event-details/e7bc606d269896aa,Li Jingliang,Zak Ottow,http://ufcstats.com/fighter-details/e64b96c07d7ce999,http://ufcstats.com/fighter-details/47cd337b86b1af92,Li,Jingliang,The Leech,182.88,170.0,180.34,Orthodox,1988-03-20,19,9,0,,4.46,0.42,3.95,0.56,1.19,0.41,0.6,0.0,http://ufcstats.com/fighter-details/e64b96c07d7ce999,Zak,Ottow,The Barbarian,180.34,170.0,182.88,Orthodox,1986-12-22,17,7,0,,2.63,0.36,2.73,0.58,0.97,0.29,0.57,0.4,http://ufcstats.com/fighter-details/47cd337b86b1af92,,
UFC Fight Night: Bisping vs. Gastelum,Steve Perceval,Wang Guan,3.0,False,Featherweight,M,Decision - Split,Christopher Shen 28 - 29. Kon Papaioannou 29 - 28. Paul Sutherland 28 - 29.,3,5:00,http://ufcstats.com/fight-details/62eaf9f2436bef25,2017-11-25,Shanghai,Hebei,China,http://ufcstats.com/event-details/e7bc606d269896aa,Wang Guan,Alex Caceres,http://ufcstats.com/fighter-details/dd12382f28296f7b,http://ufcstats.com/fighter-details/7aa3d6964eff4877,Wang,Guan,The Dongbei Tiger,175.26,145.0,180.34,Orthodox,1986-03-14,20,1,1,,4.73,0.43,3.27,0.6,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/dd12382f28296f7b,Alex,Caceres,Bruce Leeroy,177.8,145.0,185.42,Southpaw,1988-06-20,21,15,0,1.0,4.21,0.49,3.09,0.62,0.54,0.68,0.64,0.7,http://ufcstats.com/fighter-details/7aa3d6964eff4877,,
UFC Fight Night: Bisping vs. Gastelum,John Sharp,Alex Garcia,3.0,False,Welterweight,M,Submission,Rear Naked Choke,2,3:22,http://ufcstats.com/fight-details/9f428684f3db247f,2017-11-25,Shanghai,Hebei,China,http://ufcstats.com/event-details/e7bc606d269896aa,Alex Garcia,Muslim Salikhov,http://ufcstats.com/fighter-details/a2b12c3f3d60ff69,http://ufcstats.com/fighter-details/447f9858ae78f921,Alex,Garcia,The Dominican Nightmare,175.26,170.0,182.88,Orthodox,1987-07-14,15,6,0,,1.81,0.31,3.03,0.59,3.72,0.52,0.66,0.1,http://ufcstats.com/fighter-details/a2b12c3f3d60ff69,Muslim,Salikhov,King of Kung Fu,180.34,170.0,177.8,Orthodox,1984-06-09,22,6,0,,3.37,0.49,2.96,0.62,1.07,0.32,0.72,0.0,http://ufcstats.com/fighter-details/447f9858ae78f921,,
UFC Fight Night: Bisping vs. Gastelum,Marc Goddard,Zabit Magomedsharipov,3.0,False,Featherweight,M,Submission,Anaconda Choke On Ground,3,4:30,http://ufcstats.com/fight-details/4ba97e13df33388b,2017-11-25,Shanghai,Hebei,China,http://ufcstats.com/event-details/e7bc606d269896aa,Zabit Magomedsharipov,Sheymon Moraes,http://ufcstats.com/fighter-details/87aa9fb63d6b51a1,http://ufcstats.com/fighter-details/0d62719b1dcf7c40,Zabit,Magomedsharipov,,185.42,145.0,185.42,Orthodox,1991-03-01,18,1,0,,4.89,0.48,3.0,0.64,5.22,0.56,0.77,0.8,http://ufcstats.com/fighter-details/87aa9fb63d6b51a1,Sheymon,Moraes,,172.72,145.0,182.88,Orthodox,1990-10-11,11,4,0,,3.0,0.42,3.64,0.63,0.0,0.0,0.53,0.0,http://ufcstats.com/fighter-details/0d62719b1dcf7c40,,
UFC Fight Night: Bisping vs. Gastelum,Herb Dean,Song Kenan,3.0,False,Welterweight,M,KO/TKO,Punches to Head At Distance,1,0:15,http://ufcstats.com/fight-details/43ae6a9daa51ed93,2017-11-25,Shanghai,Hebei,China,http://ufcstats.com/event-details/e7bc606d269896aa,Song Kenan,Bobby Nash,http://ufcstats.com/fighter-details/32490e80ddab1e5a,http://ufcstats.com/fighter-details/7dfb56f24fe5ddea,Song,Kenan,The Assassin,182.88,170.0,180.34,Orthodox,1990-03-10,22,9,0,,4.49,0.46,5.82,0.51,0.42,0.3,0.73,0.0,http://ufcstats.com/fighter-details/32490e80ddab1e5a,Bobby,Nash,,182.88,170.0,187.96,Orthodox,1990-03-26,8,4,0,,3.42,0.37,3.95,0.51,2.37,0.33,1.0,1.6,http://ufcstats.com/fighter-details/7dfb56f24fe5ddea,,
UFC Fight Night: Bisping vs. Gastelum,Thomas Fan,Yan Xiaonan,3.0,False,Women's Strawweight,F,Decision - Unanimous,Barry Foley 28 - 29. Kon Papaioannou 28 - 29. Albert Shen 27 - 30.,3,5:00,http://ufcstats.com/fight-details/47628ab025f19796,2017-11-25,Shanghai,Hebei,China,http://ufcstats.com/event-details/e7bc606d269896aa,Yan Xiaonan,Kailin Curran,http://ufcstats.com/fighter-details/c41d426cc7326d1b,http://ufcstats.com/fighter-details/05b43e0ead3df345,Yan,Xiaonan,,165.1,115.0,160.02,Orthodox,1989-06-16,19,5,0,1.0,4.69,0.45,3.23,0.6,0.84,0.73,0.64,0.0,http://ufcstats.com/fighter-details/c41d426cc7326d1b,Kailin,Curran,,162.56,115.0,165.1,Orthodox,1991-04-11,4,5,0,,3.89,0.43,4.75,0.53,2.0,0.57,0.61,0.6,http://ufcstats.com/fighter-details/05b43e0ead3df345,4.0,
UFC Fight Night: Bisping vs. Gastelum,John Sharp,Song Yadong,3.0,False,Featherweight,M,Submission,Guillotine Choke From Front Headlock,1,4:16,http://ufcstats.com/fight-details/c8609059d2d87724,2017-11-25,Shanghai,Hebei,China,http://ufcstats.com/event-details/e7bc606d269896aa,Song Yadong,Bharat Kandare,http://ufcstats.com/fighter-details/efb96bf3e9ada36f,http://ufcstats.com/fighter-details/efd2b3e9bb7965a4,Song,Yadong,Kung Fu Kid,172.72,135.0,170.18,Orthodox,1997-12-02,23,9,1,1.0,4.34,0.43,3.81,0.55,0.82,0.41,0.73,0.2,http://ufcstats.com/fighter-details/efb96bf3e9ada36f,Bharat,Kandare,Daring,170.18,135.0,182.88,Orthodox,1987-06-20,5,3,0,,0.7,0.1,1.88,0.72,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/efd2b3e9bb7965a4,5.0,
UFC Fight Night: Bisping vs. Gastelum,Steve Perceval,Shamil Abdurakhimov,3.0,False,Heavyweight,M,KO/TKO,Punches to Head At Distance,1,1:24,http://ufcstats.com/fight-details/4d5c3ddc740b89ca,2017-11-25,Shanghai,Hebei,China,http://ufcstats.com/event-details/e7bc606d269896aa,Shamil Abdurakhimov,Chase Sherman,http://ufcstats.com/fighter-details/2f5cbecbbe18bac4,http://ufcstats.com/fighter-details/01b352b6a9074d5c,Shamil,Abdurakhimov,Abrek,190.5,235.0,193.04,Orthodox,1981-09-02,20,8,0,,2.41,0.44,3.02,0.55,1.01,0.23,0.45,0.1,http://ufcstats.com/fighter-details/2f5cbecbbe18bac4,Chase,Sherman,The Vanilla Gorilla,193.04,250.0,198.12,Orthodox,1989-11-16,16,12,0,,6.04,0.45,6.65,0.52,0.09,0.5,0.74,0.0,http://ufcstats.com/fighter-details/01b352b6a9074d5c,,
UFC Fight Night: Bisping vs. Gastelum,Marc Goddard,Gina Mazany,3.0,False,Women's Bantamweight,F,Decision - Unanimous,Evan Field 27 - 30. Kon Papaioannou 27 - 30. Christopher Shen 27 - 30.,3,5:00,http://ufcstats.com/fight-details/e5fbb99bc3907516,2017-11-25,Shanghai,Hebei,China,http://ufcstats.com/event-details/e7bc606d269896aa,Gina Mazany,Wu Yanan,http://ufcstats.com/fighter-details/016a8d958883167c,http://ufcstats.com/fighter-details/fdbefee0827e1567,Gina,Mazany,Danger,167.64,125.0,172.72,Southpaw,1988-08-19,7,6,0,,3.73,0.5,3.52,0.5,4.34,0.52,0.33,0.2,http://ufcstats.com/fighter-details/016a8d958883167c,Wu,Yanan,Mulan,172.72,135.0,167.64,Orthodox,1996-04-18,13,6,0,,4.23,0.41,4.95,0.49,0.62,0.3,0.63,0.2,http://ufcstats.com/fighter-details/fdbefee0827e1567,,
